Filename,Page,POS,Description,Quantity,KKS_Codes,SU_Codes
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.5kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,117292,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Cantilever Bracket AK F 80/30-Q-400 x 192,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,192mm,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.5kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.5kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,117292,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Cantilever Bracket AK F 80/30-Q-400 x 300,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,300mm,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.5kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.5kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,192674,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,End Cap ADK F 80,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.03kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.24kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,113067,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,End Cap ADK F 80/30,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.02kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.12kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,192856,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,End Support STA F 80,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1.6kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,3.2kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,117160,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,End Support STA F 80/30,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1.1kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.2kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,117294,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,End Support STA F 80/30-Q,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1.4kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.8kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,192512,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Self Forming Screw FLS F,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.03kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,2.34kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,192683,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,U-Holder SB F 80-16,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.6kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,3.6kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,4387,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,5771,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,X180,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Y180,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1HBX10BQ008,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Revision,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,0.0,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1HBX10BQ008/SU,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Drawing-No.,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,INN,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Supplier,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,TC021,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,DocType,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Sheet,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Approved,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Replaced for:,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Checked,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Service Air,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Replaced by:,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Title,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,12BAA1,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Drawn,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,SUPPORT DRAWING,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Description,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1/1,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Size,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,IFC,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Status,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,61.02kg,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,1 : 20,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Weight,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Scale,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,AIC,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Abu Dhabi WTE,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,Project Name,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,BS03 - Boiler Hall,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,M. Sostaric,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,27.07.2025,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,30.07.2025,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,B.Seketa,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,30.07.2025,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
TC021-INOV-1HBX10BQ008-SU_0.0_Sikla support drawing.pdf,1,N.Rozman,,"1HBX10BQ008, 1HFX15BQ004, 1QFB93BQ001, 1QFB93BQ003, 1QFC20BQ021",1HBX10BQ008
